KSHKOD;HELYES;KSHK;USERRATE;CONNECTIVI;LN_USE;LN_CONN;LN_POP;LN_BP_KM;TAXPAY;WAGE_POP;TV_POP;ISDN_CABLE;LIBR;BOOK;CULT;PC_ISK;INTISK;PCUSEISK;SALARY;TELCOM
1360;Tÿristvßndi;1360;11.7881;149.775;2.46709;5.00914;6.62672;5.75467;25.1656;276.291;0;0;9.93377;16.4667;17.2185;6.62252;1.3245;70.1987;1104.46610169492;-0.489009814255623
1260;TØrje;1260;21.8112;176.23;3.08242;5.17179;7.50163;5.40101;40.5301;443.268;26.7256;7.09812;3.31309;82.9333;9.93926;13.8045;0.552181;51.3528;1229.43010752688;0.414680112407526
2822;Tÿrkeve;2822;20.0512;153.316;2.99829;5.0325;9.18656;5.08747;37.7983;467.694;6.69739;9.37207;11.0906;14.4063;8.90937;15.5658;0.614439;77.1121;1428.0122324159;0.48862703237934
1858;Tÿrony;1858;16.3569;156.295;2.79465;5.05175;5.59471;5.39902;43.1227;478.55;0;17.5439;0;0;7.43494;0;0;0;1540.05660377358;-0.351471498575265
899;Tÿrricse;899;0;0;0;0;6.54247;5.77539;33.4294;353.543;9.36599;1.6129;0;0;0;7.20461;1.44092;36.0231;1408.17032967033;-0.179817973160959
463;TØskevßr;463;17.5585;142.086;2.86554;4.95643;6.39359;5.16957;43.6455;564.579;0;3.30579;0;0;86.9565;33.4448;1.67224;102.007;1041.16666666667;-0.019177132526877
991;TuzsÚr;991;1.72961;1804.9;0.547893;7.49826;8.15162;5.67394;25.0504;390.433;0;18.6253;13.5774;10.0425;3.45921;19.3139;0.576535;95.1283;1587.69936526255;-0.301440423831454
3139;Tyukod;3139;14.3058;134.275;2.66066;4.89989;7.66809;5.73593;29.7803;341.892;0;4.9896;16.8303;8.49722;13.0902;7.94764;0.467508;56.5685;1680.73721930244;-0.01358275152035
2146;T¡almßs;2146;25.2271;135.087;3.22792;4.90592;8.13535;4.09701;38.3241;547.272;19.6015;2.76817;7.94023;17.8081;9.37592;9.66891;0.292997;46.0006;1624.20689655172;0.625544875719672
996;T¡falu;996;8.56698;115.382;2.14792;4.74825;6.46459;4.69015;33.0218;508.555;9.03427;3.8961;0;0;0;0;0;0;1390.37640449438;0.32945874588008
534;T¡fej;534;33.0556;181.244;3.49819;5.19984;6.57925;5.4282;50.5556;711.908;25;7.33945;0;0;23.6111;18.0556;1.38889;123.611;1310.43406593407;-0.244962921023891
404;T¡fû;404;0;0;0;0;4.96981;5.2097;máj.37;390.438;25;4.7619;22.9167;2.06061;6.94444;0;0;0;932.25;-0.111189904953345
749;T¡szeg;749;24.4094;128.421;3.19497;4.85531;8.4551;4.71528;49.4786;739.548;15.6842;11.6129;9.76804;6.54031;0;5.95871;0.212811;44.2647;1597.48285714286;-0.659263136208565
1643;T¡tkoml¡s;1643;26.1529;157.028;3.26396;5.05642;8.7837;5.35687;41.3973;550.716;12.9922;0;8.4725;25.9675;4.44308;9.499;0.459629;85.1846;1607.97587181904;-0.09057765859118
2699;T¡tszentgy÷rgy;2699;0;0;0;0;5.19296;5.48434;37.2222;285.117;0;5.71429;0;0;5.55556;0;0;0;1289.31818181818;-0.714012443384726
1638;T¡tszentmßrton;1638;22.549;196.048;3.11569;5.27836;6.8222;5.45878;44.1176;512.22;24.183;6.18557;11.5468;3.36792;0;5.44662;1.08932;23.9651;1128.724;0.263804915760755
2511;T¡tszerdahely;2511;20.6667;121.504;3.02852;4.79995;7.09008;5.47387;43.5833;584.465;21;6.57895;13.8333;7.8494;5.83333;18.3333;0.833333;135.833;1146.42307692308;-0.898036004691152
1640;T¡tÿjfalu;1640;0;0;0;0;5.50533;5.63408;29.6748;350.789;0;0;0;0;12.1951;0;0;0;1336.82794386821;0.527148713347327
271;T¡tvßzsony;271;18.4127;129.884;2.91304;4.86664;7.13887;4.93267;49.2857;670.04;15;9.63855;10.0794;4.89764;40.4762;11.9048;0.793651;81.746;1383.47096774194;-0.857149066352718
443;Udvar;443;0;0;0;0;5.15906;5.33845;31.6092;359.822;25.2874;máj.37;0;0;0;0;0;0;1629.88228004957;-0.718842273432061
2136;Udvari;2136;8.63454;103.163;2.15577;4.63631;6.2106;4.98914;30.7229;322.928;17.8715;6.66667;0;0;0;0;0;0;1398.29487179487;0.458084407696327
2476;Ugod;2476;16.575;176.485;2.80789;5.17324;7.28207;5.03455;47.4553;642.66;19.945;1.3245;3.85144;3.92857;15.1307;11.0041;0.687758;156.121;1001.45945945946;-0.211473370275963
1748;?jbarok;1748;27.3183;117.991;3.30756;4.77061;5.98896;3.85206;45.1128;899.92;11.5288;1.96078;0;0;0;0;0;0;1435.60625;0.452442008235081
1248;?jcsanßlos;1248;8.16327;77.6447;2.09964;4.35214;6.83626;5.26523;32.8679;369.458;7.41139;5.33333;0;0;0;20.4082;1.07411;94.522;934.888888888889;-0.032329364543379
3365;?jdombrßd;3365;15.427;135.223;2.73612;4.90693;6.58755;5.60815;40.2204;402.074;0;0;0;0;4.13223;6.88705;1.37741;37.1901;2313;-0.325072101280338
2661;?jfehÚrt¡;2661;6.16589;136.362;1.81903;4.91531;9.52311;5.45528;36.3078;446.873;4.24225;5.42603;7.00702;14.1096;3.65711;8.48449;0.365711;90.6232;724.071428571429;-0.063040099576122
629;?jhartyßn;629;28.5611;164.898;3.35205;5.10533;7.92769;3.82319;44.8972;728.484;24.1616;12.685;0;0;0;6.85179;0.36062;71.7634;1113.16326530612;0.122021952180888
2339;?jirßz;2339;4.10959;301.333;1.41332;5.70822;6.48768;5.74053;33.79;368.377;0;0;21.9178;4.58333;13.6986;3.04414;1.52207;28.9193;975.461538461538;-0.065575310515825
2056;?jireg;2056;0;0;0;0;5.77455;4.93598;38.8199;406.888;17.0807;3.44828;0;0;21.7391;0;0;0;1312.47080291971;0.702107411788046
1011;?jkenÚz;1011;9.04007;114.485;2.20167;4.74044;6.97821;5.69776;28.0522;356.79;0;0;6.43057;33.7391;0;12.1156;0.931966;72.6934;1257.34911242604;0.795241877726685
1967;?jkÚr;1967;20.4902;171.1;3.01995;5.14225;6.92756;5.34449;50.8824;762.735;22.0588;2.12766;0;0;2.94118;8.82353;0.980392;24.5098;1384.50287026406;0.369970021216825
235;?jkÝgy¡s;235;22.9873;153.475;3.13494;5.03354;8.64189;5.54126;42.779;543.467;21.3453;0;12.1999;17.6266;3.35452;4.23729;0.176554;35.3107;1458.16946959897;0.423621210261444
1968;?jlengyel;1968;28.3084;127.374;3.34316;4.84713;7.46049;3.85545;43.3832;608.635;20.2532;1.23967;33.8895;3.28523;10.3567;10.9321;0.575374;62.1404;892.873786407767;0.626845742392277
2041;?jlÚta;2041;9.82553;98.6449;2.28498;4.59153;6.99302;5.54346;24.8852;209.234;0;9.27835;24.4261;18.8985;0;11.9376;0.918274;83.5629;1494.68215053763;-0.503559599810062
2762;?jl§rincfalva;2762;15.0943;118.525;2.71432;4.77512;5.57973;4.88666;39.2453;415.302;0;13.7931;0;0;56.6038;0;0;0;1330.31865284974;1.69424260649754
606;?jpetre;606;25.7168;169.125;3.24715;5.13064;7.01751;5.37981;44.1756;529.968;18.7276;12.2605;0;0;15.233;18.8172;0.896057;77.0609;765.985074626866;0.0172348642674586
3183;?jr¡naf§;3183;16;142.574;2.77259;4.95986;6.74524;5.127;42.7059;619.374;18.7059;5.10204;0;0;0;0;0;0;1161.03209876543;-0.185768092780392
878;?jsolt;878;17.1429;80.1667;2.84158;4.38411;5.16479;4.58629;24;253.354;0;4.16667;0;0;211.429;0;0;0;1341.02868068834;-0.187399438437586
2435;?jszalonta;2435;0;0;0;0;4.84419;5.7869;22.8346;202.339;0;0;0;0;15.748;0;0;0;1182.1095890411;-0.031453771318229
1529;?jszßsz;1529;20.32;131.532;3.0116;4.87925;8.80807;4.63793;37.2309;578.089;13.8158;5.40541;10.6609;26.8261;4.1866;16.7464;0.448565;81.4892;1359.50080515298;0.576119718949936
1492;?jszentivßn;1492;16.2932;119.654;2.79075;4.78461;7.40914;5.19495;42.8831;667.029;10.7813;4.02299;0;0;12.1139;6.05694;0.605694;23.0164;1743.50891410049;-0.875115087502147
3256;?jszentmargita;3256;13.8677;130.789;2.62956;4.87359;7.3601;5.23325;40.1399;479.545;20.6107;0;9.16031;12.2153;19.7201;19.7201;0.636132;55.3435;1705.84949908925;0.163225591444053
1780;?jszilvßs;1780;15.6465;125.78;2.75025;4.83454;7.92335;4.534;40.3115;522.685;18.9424;7.75717;4.45491;4.17886;25.3531;17.385;0.362188;68.8156;1749.71858774663;-0.200960979655168
3360;?jtelek;3360;7.98226;118.694;2.07722;4.77655;6.11147;4.82447;33.9246;352.206;0;0;0;0;13.3038;0;0;0;1484.13533834586;-0.515528398062645
1192;?jtikos;1192;20.0407;126.959;2.99776;4.84387;6.89061;5.2151;40.0814;512.729;0;6.00858;16.4802;11.142;4.06918;12.2075;1.01729;41.7091;1099.67868338558;-0.628026142386903
3219;?judvar;3219;15.3846;138.044;2.73337;4.92757;6.94698;5.39435;45.0962;608.465;20.1923;11.2821;33.8462;0.613636;3.84615;23.0769;0.961538;55.7692;2323.54343257443;-1.16468159046089
720;?jvßrfalva;720;0;0;0;0;5.82008;5.24871;27.8932;329.748;0;0;0;0;0;0;0;0;1317.75842696629;-0.932286888783544
2301;Ukk;2301;0;0;0;0;5.83188;5.23782;45.7478;545.587;0;12.2449;17.3021;40.1356;228.739;38.1232;2.93255;234.604;1417.64136888697;0.203811399896948
2141;?llÚs;2141;27.5394;140.963;3.31562;4.9485;8.08302;5.07273;40.5681;498.739;10.6514;4.46097;17.5363;52.8415;0;16.0543;0.308737;73.7882;1295.43816034804;-0.344965906183348
1289;?ll§;1289;36.3022;114.78;3.59188;4.74302;9.27378;3.65118;42.8719;743.515;22.2994;11.2532;11.2529;19.422;0;3.3787;0.0938527;36.2271;1074.75;-0.856164810809644
2079;Und;2079;21.7391;172.988;3.07911;5.15322;5.90808;5.35545;42.1196;631.071;23.3696;3.77358;57.6087;4.1934;190.217;13.587;2.71739;32.6087;1580.07216494845;0.342358444573356
2763;?ny;2763;21.1901;96.1781;3.05354;4.5662;6.53524;3.91402;42.5254;711.264;18.2874;16.5049;0;0;0;7.25689;1.45138;0;1126.13744075829;-0.528389331672659
1835;Uppony;1835;10.7143;80.2564;2.37158;4.38523;5.89715;5.20296;34.0659;388.151;29.1209;1.7094;0;0;0;0;0;0;1600.27565982405;0.352168514502745
2898;Ura;2898;11.1429;128.154;2.4108;4.85323;6.55108;5.75852;30.4286;347.214;0;4.0404;0;0;8.57143;10;1.42857;28.5714;1097.89473684211;0.506694354031312
2153;Uraiÿjfalu;2153;19.1111;168.314;2.95027;5.12583;6.80239;5.27985;56.3333;712.053;26.6667;1.84332;0;0;26.6667;5.55556;1.11111;15.5556;1237.34191276077;-0.0052199896893364
1762;?rhida;1762;19.6496;127.94;2.97806;4.85156;7.65539;4.3412;46.6383;806.65;4.40341;8.21256;1.23106;26.2692;0;7.10227;0.473485;34.0909;1109.74137931034;-0.202455985738171
2864;?ri;2864;28.6202;137.295;3.35411;4.92213;7.87778;3.9524;43.1766;623.769;24.3366;8.88575;14.9356;4.59137;0;15.5421;0.379075;62.9265;1057.58189655172;-0.872714946019897
2085;?rkÿt;2085;13.3945;150.312;2.59484;5.01271;7.68708;5.03201;50.1835;725.504;18.211;1.88679;0;0;5.50459;11.0092;0.458716;32.5688;1558.58688147296;0.812116722791042
1193;?r÷m;1193;32.2751;130.875;3.47429;4.87424;8.80177;2.62031;43.4397;1223.5;13.241;14.9903;6.95155;22.9892;4.96539;3.61119;0.150466;15.1971;1093.6757493188;-0.841756040762673
3182;Uszka;3182;0;0;0;0;5.92959;5.80871;11.4362;88.859;0;0;0;0;0;0;0;0;1293.55555555556;-0.405918401435465
1629;Usz¡d;1629;11.4859;159.111;2.44112;5.0696;7.00033;4.8726;40.3829;480.197;0;1.55039;10.392;2.15789;3.64631;9.11577;0.911577;63.8104;1148.05023547881;-0.963083321031865
3421;Uzsa;3421;31.4363;140.388;3.44796;4.94441;5.9108;5.37754;49.5935;776.886;0;14.9533;0;0;138.211;0;0;0;1138.34545454545;0.748788368950685
2493;Vßc;2493;43.2246;133.865;3.76641;4.89683;10.4483;3.64728;46.2926;912.649;31.4137;13.3358;10.2334;35.4344;16.6739;39.9884;0.666957;227.809;1051.09803921569;0.258012416437457
591;Vßcduka;591;28.887;118.932;3.36339;4.77855;7.07072;3.66791;41.2065;753.658;23.1946;4.29185;0;0;2.54885;16.1427;0.849618;56.0748;1354.24347826087;0.407716373084492
3033;Vßcegres;3033;22.4797;120.902;3.11261;4.79498;6.76041;3.66484;33.372;563.871;12.3986;5.6338;0;0;10.4287;1.15875;0;9.26999;1994.82222222222;-0.467099453512633
1988;Vßchartyßn;1988;33.9779;115.704;3.52571;4.75104;7.50108;3.66177;43.4254;715.142;18.1215;8.41584;10.1105;7.36612;6.07735;11.0497;0.552486;52.4862;1124.06862745098;-0.705682066786148
569;Vßckisÿjfalu;569;21.519;132.853;3.06894;4.88924;6.16121;3.77;42.4051;645.241;13.7131;24.6154;0;0;46.4135;0;0;0;999.678082191781;0.0511687711167045
1766;Vßcrßt¡t;1766;35.2285;119.617;3.56186;4.7843;7.4922;3.61038;41.5831;687.59;20.68;6.34006;0;0;3.9019;9.47603;0.557414;57.971;1230.79089443997;0.987557998800877
910;Vßcszentlßszl¡;910;29.9705;128.967;3.40021;4.85956;7.61678;3.9058;42.7165;685.218;11.565;4.80769;6.05315;29.3821;3.93701;10.3346;0.492126;60.5315;1622.55983935743;-0.351150287471055
722;Vadna;722;14.4674;108.187;2.6719;4.68386;6.44413;5.34138;42.6073;639.494;23.3704;15;0;0;65.1828;0;0;0;1090.1981981982;-0.955170102503466
623;Vadosfa;623;0;0;0;0;4.41884;5.17558;49.3976;481.566;0;0;26.506;10.2273;0;0;0;0;1048.144;0.195793196919502
223;Vßg;223;14.0381;142.852;2.64178;4.96181;6.35784;5.1838;41.2478;611.21;0;11.0553;0;0;0;17.331;1.7331;51.9931;1271.8803986711;0.489285706048409
2915;Vßgßshuta;2915;0;0;0;0;4.58497;5.61017;38.7755;446.765;0;0;0;0;30.6122;0;0;0;1499.01734104046;-0.115300564977305
1859;Vaja;1859;15.4873;133.779;2.74002;4.89619;8.22818;5.58635;28.9453;344.167;5.23364;12.7303;14.6862;20.8382;0.801068;8.81175;0.267023;98.7984;1270.40817168799;0.0403104185929058
3000;Vajdßcska;3000;9.38655;99.2756;2.23928;4.5979;7.21008;5.52911;33.4812;352.058;0;5.80913;0;0;5.91279;5.17369;0.739098;90.17;1402.92705570292;-0.380184314879103
2853;Vajszl¡;2853;26.8105;171.927;3.28879;5.14707;7.57405;5.4896;45.8654;554.315;13.7134;11.6095;13.9702;20.5221;20.0308;29.7894;1.02722;151.515;840.79704797048;-0.192510102763552
245;Vajta;245;15.6217;139;2.74866;4.93447;6.84694;4.72659;38.4697;510.1;12.1148;20.4878;4.67588;21.8636;0;0;0;0;1058.22115384615;0.310865257417211
582;Vßl;582;30.391;127.812;3.41415;4.85056;7.81642;3.79053;43.4905;635.7;15.3164;16.3873;2.33777;8.77586;0;7.6582;0.403063;95.1229;1199.68356997972;-1.0803161522786
2626;Valkonya;2626;0;0;0;0;4.2485;5.46387;34.2857;680.2;37.1429;20;25.7143;10.9444;200;0;0;0;1450.32506887052;0.43723714246805
1759;Valk¡;1759;19.5062;115.504;2.97073;4.74931;7.79565;3.94584;36.0082;538.284;7.40741;5.12821;0;0;0;4.93827;0.411523;80.6584;1055.64285714286;0.618488154877967
693;Vßllaj;693;16.878;153;2.82601;5.03044;6.93245;5.63365;32.2927;459.438;25.3659;8.63787;0;0;0;15.6098;0.97561;54.6341;886.103448275862;0.631433849788362
1068;Vßllus;1068;0;0;0;0;4.96284;5.32953;46.1538;451.713;0;19.5122;0;0;0;0;0;0;1552.71365461847;0.0414827834049952
2732;Vßmosatya;2732;7.8727;159.34;2.0634;5.07104;6.39192;5.69602;30.1508;397.606;0;0;0;0;0;0;0;0;1555.45903954802;-0.558208245899887
3105;Vßmoscsalßd;3105;20.6612;196.667;3.02826;5.28151;5.8944;5.2732;51.5152;708.634;22.0386;4.3956;0;0;22.0386;0;0;0;1194.68304278922;1.05938369116283
1458;Vßmosgy÷rk;1458;14.1932;113.049;2.65276;4.72782;7.60489;4.3617;41.7331;702.246;14.7908;10.2564;1.24502;08.febr;7.96813;10.9562;0.498008;65.7371;1296.61635220126;0.392270441170195
1073;Vßmosmikola;1073;14.9362;119.98;2.70379;4.78732;7.40671;4.52059;38.5549;589.848;2.48937;7.71208;4.12872;5.67647;6.07165;11.5361;0.607165;47.966;1038.20261437908;0.372901140830917
893;Vßmosoroszi;893;14.8214;174.193;2.69607;5.16016;6.32794;5.75574;31.7857;370.563;8.39286;0;0;0;0;0;0;0;1279.22081218274;0.156044516283858
898;VßmospÚrcs;898;20.1899;138.362;3.00518;4.92987;8.6273;5.51633;38.5346;503.849;9.4948;7.56458;10.9996;25.3176;15.4067;7.70333;0.358295;94.2315;1349.26226012793;-1.50503347038317
1240;Vßmosszabadi;1240;19.726;162.448;2.98194;5.09036;7.28619;4.89208;53.1507;1016.08;14.2466;10.3306;4.10959;29.8833;60.9589;4.79452;0;6.84932;1182.18085106383;-0.636279968364143
1514;Vßmosÿjfalu;1514;13.9697;124.158;2.63689;4.82156;6.75577;5.44077;42.3749;498.515;15.2503;6.48148;0;0;45.4016;26.7753;1.16414;147.846;1192.59615384615;0.554876271173475
1676;Vßncsod;1676;12.8308;128.406;2.55185;4.8552;7.1285;5.63946;30.6335;333.388;13.0714;0;53.328;1;7.21732;8.82117;0.801925;0;1498.28387096774;-0.794879631222963
3091;Vanyarc;3091;14.1264;116.737;2.64804;4.75992;7.20415;4.32691;41.9331;567.526;0;5.55556;10.4089;13.5714;4.46097;11.1524;0.743494;75.8364;1672.56313993174;0.592143396515163
2177;Vanyola;2177;10.8731;104.394;2.3863;4.64817;6.40853;5.09485;37.8913;413.282;0;04.jún;21.0873;0.726563;14.827;9.88468;1.64745;32.9489;1139.41129032258;1.2823244869283
813;Vßrad;813;0;0;0;0;4.77068;5.48047;36.4407;244.72;0;0;0;0;0;0;0;0;1141.07981220657;1.24427335169173
3285;Vßralja;3285;18.612;150.74;2.92381;5.01556;6.85751;5.17128;32.387;347.204;23.3438;4.329;0;0;31.5457;0;0;0;1264;0.624671736988793
927;Varßszl¡;927;0;0;0;0;5.05625;5.35053;34.3949;505.975;0;0;0;0;25.4777;0;0;0;1729.58883248731;0.209459065414149
2701;Vßrasz¡;2701;10.8581;124.79;2.38492;4.82663;6.34739;4.82149;32.7496;367.023;0;4.44444;0;0;0;0;0;0;1444.69095697981;0.600985630958786
1841;Vßrbalog;1841;11.6854;189.538;2.45834;5.24459;6.09807;5.19079;43.1461;576.793;0;2.7027;0;0;0;0;0;0;1445.7029250457;0.692907830349872
2181;Varb¡;2181;15.0592;123.966;2.71199;4.82001;7.07496;5.23607;37.225;584.913;26.9882;7.03125;0;0;33.8409;0;0;0;777;0.501103313055191
1014;Varb¡c;1014;0;0;0;0;4.18965;5.45656;39.3939;664.439;0;0;0;0;0;0;0;0;1189.11060948081;0.505273057929213
2678;Vßrda;2678;15.0579;142.064;2.7119;4.95628;6.24998;5.22165;45.5598;554.963;0;25.jún;0;0;0;0;0;0;1566.50819672131;0.104741985783758
941;Vßrdomb;941;19.7492;135.329;2.98311;4.90771;7.15149;5.08543;46.0815;644.712;25.3135;13.3333;0;0;57.21;15.674;0.783699;91.6928;1229.38812785388;0.204279954082439
252;Vßrf÷lde;252;0;0;0;0;5.4161;5.50273;34.2222;347.48;22.2222;9.23077;19.1111;26;31.1111;0;0;0;1734.27145359019;0.73390711132287
2852;Varga;2852;0;0;0;0;4.77068;5.33132;27.1186;226.381;0;0;0;0;118.644;0;0;0;2816.56148250779;0.411363017431356
1725;Vßrgesztes;1725;20.034;119.847;2.99743;4.78622;6.37843;4.32334;47.3684;890.379;24.618;16.4103;0;0;22.0713;3.39559;1.69779;0;1971.48045602606;-0.843433315943042
2620;Vßrkesz§;2620;0;0;0;0;5.273;5.09877;48.2051;615.682;0;0;4.10256;2;0;0;0;0;1828.98144329897;-0.614132567578906
2912;Vßrong;2912;0;0;0;0;5.20401;5.13226;30.7692;309.846;17.033;17.0213;0;0;49.4505;0;0;0;1689.65625;-0.435822388218488
1066;Vßrosf÷ld;1066;20.5541;122.041;3.02306;4.80436;7.71334;4.64612;49.5085;777.21;6.2109;7.63636;9.51743;7.26761;10.277;6.25559;0.446828;36.193;1646.82824427481;-0.126140273585233
706;Vßrosl§d;706;20.5924;161.195;3.02492;5.08262;7.257;4.98552;46.1918;681.154;21.086;3.11526;0;0;21.1566;12.6939;0.705219;59.9436;1521.61194029851;0.328156425499343
1143;Vßrpalota;1143;36.8989;135.913;3.60818;4.91201;9.98368;4.56726;48.7263;813.243;43.9409;8.85201;10.9829;14.195;23.4887;22.2889;0.784495;126.581;1653.53485254692;0.0828038565970032
663;Varsßd;663;10.5023;116.543;2.35159;4.75826;6.08222;5.00227;30.3653;351.231;22.1461;9.7561;0;0;6.84932;0;0;0;1604.10368663594;-0.537079433489472
2949;Varsßny;2949;10.0802;120.591;2.31057;4.7924;7.46508;4.65367;38.3162;442.565;11.1684;3.45821;8.53379;8.5302;1.71821;8.59107;0.572738;50.4009;1500.90298507463;-0.010894303024879
1418;Vßrv÷lgy;1418;11.4286;100.444;2.43612;4.6096;6.98934;5.32909;44.7005;495.133;18.8018;6.27178;0;0;0;6.45161;0.921659;20.2765;974.878048780488;-0.550591486042847
2258;Vasad;2258;21.5211;119.872;3.06904;4.78642;7.48156;3.78464;39.3803;572.765;16.2817;3.24324;7.60563;23.8889;15.7746;5.07042;0.56338;36.6197;1481.79831932773;-0.974092346577639
288;Vasalja;288;0;0;0;0;5.87493;5.49302;46.0674;686.379;31.4607;4.91803;0;0;50.5618;0;0;0;1152.18421052632;0.892291447843338
2495;VßsßrosbÚc;2495;0;0;0;0;5.273;5.41881;32.3077;335.005;16.4103;3.50877;0;0;35.8974;0;0;0;1189.02767527675;0.237725315901439
226;Vßsßrosdomb¡;226;19.4585;161.243;2.96829;5.08292;7.07496;5.28051;30.6261;368.777;18.0203;9.0535;0;0;18.6125;27.9188;0.846024;131.98;1051.51214128035;-0.081986746312721
1788;Vßsßrosfalu;1788;31.0345;171.704;3.4351;5.14577;5.15906;5.20631;51.1494;797.351;33.3333;5.40541;40.8046;11.8451;178.161;0;0;0;1208.56886898096;-0.795868065044288
919;Vßsßrosmiske;919;14.9051;142.764;2.70171;4.96119;5.9108;5.31099;46.8835;569.482;0;0;0;0;13.5501;0;0;0;1325.97790055249;-0.540950853940186
1832;VßsßrosnamÚny;1832;46.8698;192.055;3.84737;5.25778;9.11482;5.64421;38.321;617.85;17.9668;18.1404;22.5107;19.6794;39.1682;18.814;0.770162;242.381;1461.6969416126;0.0306547605226607
2039;Vasasszonyfa;2039;11.8734;139.489;2.4743;4.93798;5.93754;5.41646;54.3536;831.57;28.496;3.80952;0;0;182.058;0;0;0;1494.89257142857;1.24987541087734
1030;Vasboldogasszony;1030;22.2408;152.008;3.10193;5.02393;6.39359;5.48139;46.1538;582.958;27.0903;1.45985;0;0;8.3612;0;0;0;1983.91666666667;-0.189777807662898
1533;Vasegerszeg;1533;13.7349;136.702;2.61994;4.9178;6.02828;5.29084;45.7831;649.477;0;3.38983;0;0;28.9157;0;0;0;1422.73111782477;-0.132651990725579
2034;Vashosszÿfalu;2034;7.14286;156.333;1.96611;5.05199;6.04025;5.28594;43.0952;512.448;29.2857;0;0;0;0;0;0;0;978.712121212121;-0.157872142505487
3070;Vaskeresztes;3070;16.2465;175.69;2.78788;5.16872;5.87774;5.52386;44.2577;649.636;0;6.77966;0;0;5.60224;0;0;0;1318.72777777778;-1.00874596047142
2834;Vaskÿt;2834;26.1395;173.653;3.26345;5.15706;8.20029;5.27182;41.9001;500.954;23.9978;3.92638;12.4931;14.6154;2.1966;8.23723;0.274574;40.3624;1375.58288770053;0.0027052409458482
2710;Vasmegyer;2710;18.9252;138.472;2.9405;4.93067;7.44542;5.56022;34.3458;416.397;0;9.52381;7.12617;13.0656;1.75234;14.6028;0.584112;73.014;1682.7076372315;0.210729288310134
1432;Vasp÷r;1432;18.8776;177.338;2.93797;5.17806;5.97126;5.49323;42.3469;509.849;23.9796;14.876;0;0;10.2041;0;0;0;1529.88976377953;0.0278011122554085
2598;Vassurßny;2598;14.2693;144.169;2.65811;4.97099;6.76734;5.39676;52.244;793.94;42.2325;3.06122;0;0;11.5075;13.809;1.15075;24.1657;1165.81460674157;0.201894994682163
2937;VasszÚcseny;2937;9.53039;152.239;2.25449;5.02545;7.27794;5.41743;53.3149;862.981;17.6105;5.80475;0;0;190.608;15.1934;0.690608;85.6354;1307.52487215249;0.429439260953485
1163;Vasszentmihßly;1163;0;0;0;0;5.92959;5.54271;46.2766;788.354;0;4.83871;0;0;29.2553;0;0;0;1176.43956043956;-0.836080593340127
1210;Vasszilvßgy;1210;0;0;0;0;6.03787;5.3793;46.0621;585.014;0;3.9604;0;0;2.38663;0;0;0;1911.70618556701;0.204328650051439
469;Vasvßr;469;34.8691;154.533;3.5516;5.04041;8.4388;5.39902;49.2537;748.022;19.3597;16.0948;46.5499;34.3834;16.4395;26.8224;0.648929;129.353;1088.31151832461;0.387379948031565
2664;Vaszar;2664;17.9796;152.9;2.88924;5.02978;7.41638;5.07305;47.4444;621.943;5.11124;2.68817;40.8298;0.248895;0;22.2489;0.601323;18.0397;1353.40780141844;0.183106585400194
1665;Vßszoly;1665;27.0161;151.701;3.29643;5.02191;5.51343;5.0131;44.3548;511.714;0;8.69565;29.8387;6.41892;108.871;0;0;0;1090.70434782609;-1.48346408818224
224;Vßt;224;5.8906;115.024;1.77336;4.74514;6.56948;5.40335;51.8934;799.053;0;9.46746;0;0;5.6101;19.6353;1.40252;109.397;671.558139534884;1.43887368870219
3007;Vatta;3007;13.7577;91.7612;2.6216;4.51919;6.88141;5.02316;37.3717;519.023;0;8.51064;0;0;0;16.4271;1.02669;69.8152;1072.0487012987;0.25844922171823
707;Vßzsnok;707;0;0;0;0;4.94164;5.31797;32.1429;396.6;0;8.69565;0;0;100;0;0;0;1471.07407407407;-0.125777169256629
575;VÚcs;575;0;0;0;0;6.57925;4.61284;máj.32;581.735;0;5.02513;0;0;0;0;0;0;1120.69518716578;0.169324915367723
2681;VecsÚs;2681;37.3708;123.126;3.62089;4.81321;9.8954;3.06152;44.1353;838.029;22.2894;18.2944;4.47099;41.6561;2.72191;4.93977;0.302435;49.2464;1336.83854166667;0.187194633335702
3122;VÚgegyhßza;3122;12.9936;125.779;2.56446;4.83453;7.35883;5.48604;30.4459;346.58;17.1975;0;15.6051;1.77551;9.55414;11.465;0.636943;42.6752;1571.28863636364;1.21633696510455
1851;Vejti;1851;0;0;0;0;5.21494;5.51552;41.8478;354.31;0;5.71429;0;0;5.43478;0;0;0;1686.65384615385;-0.402624078294786
2440;VÚkÚny;2440;0;0;0;0;5.0814;5.20153;29.1925;267.944;23.6025;0;0;0;6.21118;0;0;0;1218.09745762712;-0.524801868599123
1113;Vekerd;1113;0;0;0;0;5.01064;5.67881;22.6667;155.573;0;0;12;12.0556;80;0;0;0;1399.06802721088;-0.115580470661397
2600;Velem;2600;44.3804;146.247;3.7928;4.9853;5.84932;5.48222;44.3804;718.816;0;2.85714;0;0;5.76369;0;0;0;1015.36363636364;0.228937207406328
1843;VelemÚr;1843;0;0;0;0;4.34381;5.60241;48.0519;922.286;0;16.2162;0;0;25.974;0;0;0;834.78125;1.05314294035389
